epoch,epoch_training_loss,epoch_validation_loss,validation_accuracy,validation_f1,model-activation-optimizer-lr-wd
5,0.552,0.5538,0.7266940161267506,0.725,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
6,0.547,0.5511,0.7268354788513227,0.7252,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
7,0.5447,0.5498,0.731220823313057,0.7308,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
8,0.5428,0.547,0.7296647333427642,0.7282,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
9,0.5417,0.5456,0.7305135096901967,0.7295,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
10,0.5412,0.5452,0.7334842269062102,0.733,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
11,0.5363,0.543,0.7327769132833498,0.7317,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
12,0.5345,0.5423,0.7344744659782148,0.7325,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
13,0.535,0.5408,0.7344744659782148,0.7329,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
14,0.535,0.5399,0.7365964068467958,0.7355,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
15,0.5323,0.5394,0.7361720186730797,0.7354,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
16,0.5337,0.5381,0.7384354222662328,0.7372,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
17,0.5308,0.5379,0.7382939595416608,0.7375,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
18,0.5313,0.5366,0.740557363134814,0.7392,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
19,0.5301,0.5359,0.7412646767576744,0.7401,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
20,0.5292,0.5357,0.7408402885839581,0.7401,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
21,0.5291,0.5346,0.7411232140331023,0.7396,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
22,0.527,0.5341,0.7408402885839581,0.7391,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
23,0.5288,0.5343,0.7418305276559627,0.7412,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
24,0.5274,0.5332,0.7435280803508275,0.7427,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
